sentence_id,sentence
0,"_
            A Conspiracy Unmasked

     'Now we had better get home ourselves,' said Merry."
1,"There's something funny about all this, I see; but it must wait till we get in.'"
2,"They turned down the Ferry lane, which was straight and well-kept and edged with large white-washed stones."
3,"In a hundred yards or so it brought them to the river-bank, where there was a broad wooden landing-stage."
4,A large flat ferry-boat was moored beside it.
5,The white bollards near the water's edge glimmered in the light of two lamps on high posts.
6,"Behind them the mists in the flat fields were now above the hedges; but the water before them was dark, with only a few curling wisps like steam among the reeds by the bank."
7,There seemed to be less fog on the further side.
8,"Merry led the pony over a gangway on to the ferry, and the others followed."
9,Merry then pushed slowly off with a long pole.
10,The Brandywine flowed slow and broad before them.
11,"On the other side the bank was steep, and up it a winding path climbed from the further landing."
12,Lamps were twinkling there.
13,"Behind loomed up the Buck Hill; and out of it, through stray shrouds of mist, shone many round windows, yellow and red."
14,"They were the windows of Brandy Hall, the ancient home of the Brandybucks."
15,"Long ago Gorhendad Oldbuck, head of the Oldbuck family, one of the oldest in the Marish or indeed in the Shire, had crossed the river, which was the original boundary of the land eastwards."
16,"He built (and excavated) Brandy Hall, changed his name to Brandybuck, and settled down to become master of what was virtually a small independent country."
17,"His family grew and grew, and after his days continued to grow, until Brandy Hall occupied the whole of the low hill, and had three large front-doors, many side-doors, and about a hundred windows."
18,"The Brandybucks and their numerous dependants then began to burrow, and later to build, all round about."
19,"That was the origin of Buckland, a thickly inhabited strip between the river and the Old Forest, a sort of colony from the Shire."
20,"Its chief village was Bucklebury, clustering in the banks and slopes behind Brandy Hall."
21,"The people in the Marish were friendly with the Bucklanders, and the authority of the Master of the Hall (as the head of the Brandybuck family was called) was still acknowledged by the farmers between Stock and Rushey."
22,"But most of the folk of the old Shire regarded the Bucklanders as peculiar, half foreigners as it were."
23,"Though, as a matter of fact, they were not very different from the other hobbits of the Four Farthings."
24,"Except in one point: they were fond of boats, and some of them could swim."
25,Their land was originally unprotected from the East; but on that side they had built a hedge: the High Hay.
26,"It had been planted many generations ago, and was now thick and tail, for it was constantly tended."
27,"It ran all the way from Brandywine Bridge, in a big loop curving away from the river, to Haysend (where the Withywindle flowed out of the Forest into the Brandywine): well over twenty miles from end to end."
28,"But, of course, it was not a complete protection."
29,The Forest drew close to the hedge in many places.
30,"The Bucklanders kept their doors locked after dark, and that also was not usual in the Shire."
31,The ferry-boat moved slowly across the water.
32,The Buckland shore drew nearer.
33,Sam was the only member of the party who had not been over the river before.
34,"He had a strange feeling as the slow gurgling stream slipped by: his old life lay behind in the mists, dark adventure lay in front."
35,"He scratched his head, and for a moment had a passing wish that Mr. Frodo could have gone on living quietly at Bag End."
36,The four hobbits stepped off the ferry.
37,"Merry was tying it up, and Pippin was already leading the pony up the path, when Sam (who had been looking back, as if to take farewell of the Shire) said in a hoarse whisper:
     'Look back, Mr. Frodo!"
38,Do you see anything?'
39,"On the far stage, under the distant lamps, they could just make out a figure: it looked like a dark black bundle left behind."
40,"But as they looked it seemed to move and sway this way and that, as if searching the ground."
41,"It then crawled, or went crouching, back into the gloom beyond the lamps."
42,'What in the Shire is that?'
43,exclaimed Merry.
44,"'Something that is following us,' said Frodo."
45,'But don't ask any more now!
46,Let's get away at once!'
47,"They hurried up the path to the top of the bank, but when they looked back the far shore was shrouded in mist, and nothing could be seen."
48,'Thank goodness you don't keep any boats on the west-bank!'
49,said Frodo.
50,'Can horses cross the river?'
51,"'They can go twenty miles north to Brandywine Bridge  or they might swim,' answered Merry."
52,'Though I never heard of any horse swimming the Brandywine.
53,But what have horses to do with it?'
54,I'll tell you later.
55,Let's get indoors and then we can talk.'
56,'All right!
57,You and Pippin know your way; so I'll just ride on and tell Fatty Bolger that you are coming.
58,We'll see about supper and things.'
59,"'We had our supper early with Farmer Maggot,' said Frodo; 'but we could do with another.'"
60,'You shall have it!
61,Give me that basket!'
62,"said Merry, and rode ahead into the darkness."
63,It was some distance from the Brandywine to Frodo's new house at Crickhollow.
64,"They passed Buck Hill and Brandy Hall on their left, and on the outskirts of Bucklebury struck the main road of Buckland that ran south from the Bridge."
65,Half a mile northward along this they came to a lane opening on their right.
66,This they followed for a couple of miles as it climbed up and down into the country.
67,At last they came to a narrow gate in a thick hedge.
68,Nothing could be seen of the house in the dark: it stood back from the lane in the middle of a wide circle of lawn surrounded by a belt of low trees inside the outer hedge.
69,"Frodo had chosen it, because it stood in an out-of-the-way corner of the country, and there were no other dwellings close by."
70,You could get in and out without being noticed.
71,"It had been built a long while before by the Brandybucks, for the use of guests, or members of the family that wished to escape from the crowded life of Brandy Hall for a time."
72,"It was an old-fashioned countrified house, as much like a hobbit-hole as possible: it was long and low, with no upper storey; and it had a roof of turf, round windows, and a large round door."
73,As they walked lip the green path from the gate no light was visible; the windows were dark and shuttered.
74,"Frodo knocked on the door, and Fatty Bolger opened it."
75,A friendly light streamed out.
76,They slipped in quickly and shut themselves and the light inside.
77,They were in a wide hall with doors on either side; in front of them a passage ran back down the middle of the house.
78,"'Well, what do you think of it?'"
79,asked Merry coming up the passage.
80,'We have done our best in a short time to make it look like home.
81,After all Fatty and I only got here with the last cart-load yesterday.'
82,Frodo looked round.
83,It did look like home.
84,Many of his own favourite things  or Bilbo's things (they reminded him sharply of him in their new selling)  were arranged as nearly as possible as they had been at Bag End.
85,"It was a pleasant, comfortable, welcoming place; and he found himself wishing that he was really coming here to settle down in quiet retirement."
86,"It seemed unfair to have put his friends to all this trouble; and he wondered again how he was going to break the news to them that he must leave them so soon, indeed at once."
87,"Yet that would have to be done that very night, before they all went to bed."
88,'It's delightful!'
89,he said with an effort.
90,'I hardly feel that I have moved at all.'
91,"The travellers hung up their cloaks, and piled their packs on the floor."
92,Merry led them down the passage and threw open a door at the far end.
93,"Firelight came out, and a puff of steam."
94,'A bath!'
95,cried Pippin.
96,'O blessed Meriadoc!'
97,'Which order shall we go in?'
98,said Frodo.
99,"'Eldest first, or quickest first?"
100,"You'll be last either way, Master Peregrin.'"
101,'Trust me to arrange things better than that!'
102,said Merry.
103,'We can't begin life at Crickhollow with a quarrel over baths.
104,"In that room there are _three_ tubs, and a copper full of boiling water."
105,"There are also towels, mats and soap."
